                 SFR              median_Lx            expected_Lx              perc25_Lx              perc75_Lx              perc10_Lx              perc20_Lx              perc30_Lx              perc40_Lx              perc50_Lx              perc60_Lx              perc70_Lx              perc80_Lx              perc90_Lx
        2.511886e+01           5.529729e+02           5.496925e+02           4.780160e+02           6.258280e+02           4.202165e+02           4.605190e+02           4.926688e+02           5.213790e+02           5.496925e+02           5.773142e+02           6.086138e+02           6.458547e+02           6.989123e+02
        2.660725e+01           5.857386e+02           5.791107e+02           5.064014e+02           6.573002e+02           4.449937e+02           4.894845e+02           5.218597e+02           5.516733e+02           5.791107e+02           6.082403e+02           6.406880e+02           6.761174e+02           7.294814e+02
        2.818383e+01           6.204458e+02           6.165369e+02           5.415190e+02           6.969657e+02           4.763746e+02           5.236321e+02           5.573835e+02           5.871060e+02           6.165369e+02           6.462268e+02           6.787514e+02           7.169465e+02           7.708130e+02
        2.985383e+01           6.572096e+02           6.562165e+02           5.745288e+02           7.382845e+02           5.080914e+02           5.563233e+02           5.926749e+02           6.253387e+02           6.562165e+02           6.861990e+02           7.198034e+02           7.582286e+02           8.142955e+02
        3.162278e+01           6.961517e+02           6.919612e+02           6.112086e+02           7.757749e+02           5.432610e+02           5.929331e+02           6.289309e+02           6.614488e+02           6.919612e+02           7.238181e+02           7.572153e+02           7.964030e+02           8.488719e+02
        3.349654e+01           7.374013e+02           7.352272e+02           6.517405e+02           8.208514e+02           5.806557e+02           6.329396e+02           6.687994e+02           7.033463e+02           7.352272e+02           7.665691e+02           8.017163e+02           8.427825e+02           9.020148e+02
        3.548134e+01           7.810950e+02           7.732445e+02           6.911428e+02           8.624081e+02           6.188255e+02           6.706315e+02           7.092866e+02           7.422307e+02           7.732445e+02           8.067957e+02           8.427688e+02           8.857437e+02           9.463484e+02
        3.758374e+01           8.273778e+02           8.230795e+02           7.348792e+02           9.170222e+02           6.612048e+02           7.153114e+02           7.551677e+02           7.900339e+02           8.230795e+02           8.582020e+02           8.953701e+02           9.417223e+02           1.001774e+03
        3.981072e+01           8.764030e+02           8.722886e+02           7.806803e+02           9.631144e+02           7.029217e+02           7.582562e+02           8.010793e+02           8.381785e+02           8.722886e+02           9.049702e+02           9.426397e+02           9.871682e+02           1.055439e+03
        4.216965e+01           9.283332e+02           9.213272e+02           8.268022e+02           1.019957e+03           7.492702e+02           8.050347e+02           8.476162e+02           8.856701e+02           9.213272e+02           9.568197e+02           9.981334e+02           1.043875e+03           1.109105e+03
        4.466836e+01           9.833404e+02           9.818678e+02           8.862075e+02           1.080864e+03           8.016126e+02           8.642786e+02           9.067095e+02           9.455537e+02           9.818678e+02           1.017445e+03           1.058575e+03           1.105288e+03           1.170589e+03
        4.731513e+01           1.041607e+03           1.036943e+03           9.400999e+02           1.140609e+03           8.533614e+02           9.151384e+02           9.631446e+02           9.994004e+02           1.036943e+03           1.076079e+03           1.117438e+03           1.165618e+03           1.232150e+03
        5.011872e+01           1.103326e+03           1.099230e+03           9.965392e+02           1.205300e+03           9.078765e+02           9.718655e+02           1.020647e+03           1.059825e+03           1.099230e+03           1.138184e+03           1.181852e+03           1.231403e+03           1.303061e+03
        5.308844e+01           1.168702e+03           1.163050e+03           1.057766e+03           1.272803e+03           9.684874e+02           1.033086e+03           1.079758e+03           1.121728e+03           1.163050e+03           1.202571e+03           1.248208e+03           1.301378e+03           1.379305e+03
        5.623413e+01           1.237952e+03           1.232777e+03           1.125426e+03           1.343445e+03           1.031435e+03           1.101224e+03           1.149934e+03           1.192245e+03           1.232777e+03           1.273439e+03           1.318240e+03           1.370389e+03           1.446769e+03
        5.956621e+01           1.311305e+03           1.306267e+03           1.194797e+03           1.419475e+03           1.097862e+03           1.168251e+03           1.219173e+03           1.264005e+03           1.306267e+03           1.349159e+03           1.393943e+03           1.449255e+03           1.526061e+03
        6.309573e+01           1.389005e+03           1.382058e+03           1.268391e+03           1.499153e+03           1.167565e+03           1.239008e+03           1.293600e+03           1.339454e+03           1.382058e+03           1.424783e+03           1.472845e+03           1.531345e+03           1.607103e+03
        6.683439e+01           1.471309e+03           1.466590e+03           1.347619e+03           1.590511e+03           1.244243e+03           1.318610e+03           1.373225e+03           1.419087e+03           1.466590e+03           1.511436e+03           1.561382e+03           1.623454e+03           1.704393e+03
        7.079458e+01           1.558489e+03           1.555742e+03           1.432770e+03           1.678894e+03           1.327664e+03           1.403509e+03           1.460588e+03           1.510558e+03           1.555742e+03           1.601483e+03           1.650556e+03           1.708219e+03           1.795317e+03
        7.498942e+01           1.650836e+03           1.650594e+03           1.523038e+03           1.776391e+03           1.415689e+03           1.494551e+03           1.554521e+03           1.603293e+03           1.650594e+03           1.697964e+03           1.747681e+03           1.809232e+03           1.892031e+03
        7.943282e+01           1.748654e+03           1.746938e+03           1.616162e+03           1.878047e+03           1.502864e+03           1.584497e+03           1.645855e+03           1.698128e+03           1.746938e+03           1.794298e+03           1.848439e+03           1.911297e+03           1.995865e+03
